,CustomerId,firstPurchaseDate,lastPurchaseDate,countOfPurchases,totalPurchaseValue,totalQtyPurchased,customerProfit,daysSinceLastPurchase,periodOfExistence,firstPurchaseYear,avgorderValue,customerValue,customerLifetimeValue
4186,4345,2016-02-06,2016-02-06,1,5988.8,8,2206.4,1789,0,2016,5988.8,851735.9100511072,1879270111.936763
4187,4346,2016-03-09,2018-12-06,3,5417.98,13,2340.44,755,1002,2016,1805.993333333333,256851.01778534913,601144396.0655426
4188,4347,2016-11-03,2019-12-13,5,13376.43,33,6726.36,383,1135,2016,2675.286,380483.09441908,2559266266.9767227
4189,4348,2016-01-17,2017-10-10,2,6316.599999999999,11,686.6999999999995,1177,632,2016,3158.2999999999997,449178.0531516183,308450569.09921604
4190,4349,2018-11-15,2019-03-12,2,3576.64,11,1268.16,659,117,2018,1788.32,254337.49042589433,322540631.85850215
4191,4350,2016-03-24,2019-03-01,4,4367.55,18,2315.32,670,1072,2016,1091.8875,155289.83994889265,359545672.2304702
4192,4351,2018-05-03,2019-01-15,2,5930.659999999999,12,3414.14,715,257,2018,2965.3299999999995,421733.57703577494,1439857474.7009206
4193,4352,2018-07-23,2020-12-06,3,10479.84,21,4461.12,24,867,2018,3493.28,496819.39952299825,2216370959.600038
4194,4353,2016-05-14,2019-06-09,3,4828.08,11,2090.1600000000003,570,1121,2016,1609.36,228885.53703577508,478407394.09069574
4195,4354,2016-02-19,2020-12-11,4,12319.880000000001,26,5027.360000000001,19,1757,2016,3079.9700000000003,438037.8457921635,2202173944.4216914
4196,4356,2018-08-14,2018-08-14,1,8688.0,10,6335.0,869,0,2018,8688.0,1235620.0885860305,7827653261.192503
4197,4357,2018-05-22,2020-07-11,3,17549.54,21,8584.710000000001,172,781,2018,5849.846666666667,831973.7634071549,7142253486.459038
4198,4358,2017-10-19,2020-08-20,5,8653.32,24,4860.08,132,1036,2017,1730.664,246137.56963543437,1196248279.4337819
4199,4360,2016-04-30,2020-04-05,4,12095.260000000002,18,3264.1200000000003,269,1436,2016,3023.8150000000005,430051.3994207836,1403739373.8773685
4200,4361,2019-09-14,2019-09-14,1,3807.3,7,660.4500000000003,473,0,2019,3807.3,541479.7839863714,357620323.3337991
4201,4362,2020-03-16,2020-03-16,1,2143.2,6,478.8,289,0,2020,2143.2,304809.04395229975,145942570.24436113
4202,4363,2016-11-12,2016-12-10,2,2187.0,14,945.8000000000001,1481,28,2016,1093.5,155519.17206132875,147090032.93560475
4203,4364,2016-06-01,2018-11-16,3,8055.179999999999,11,3401.47,775,898,2016,2685.06,381873.1670187393,1298930121.419231
4204,4365,2017-10-16,2019-12-23,2,3590.86,9,2562.9400000000005,373,798,2017,1795.43,255348.68504258938,654443358.8430542
4205,4366,2018-04-30,2018-04-30,1,37.2,5,9.200000000000005,975,0,2018,37.2,5290.638500851788,48673.874207836474
4206,4367,2016-04-25,2020-09-22,5,8237.15,23,3113.9800000000005,99,1611,2016,1647.4299999999998,234299.90821124354,729605228.1716483
4207,4368,2016-12-10,2016-12-10,1,1397.76,6,1059.84,1481,0,2016,1397.76,198791.47502555363,210687156.89108273
4208,4369,2017-12-05,2020-07-26,3,13193.7,21,5111.7300000000005,157,964,2017,4397.900000000001,625475.7812606473,3197263315.343489
4209,4370,2017-02-10,2020-11-16,3,13076.1,23,6033.42,44,1375,2017,4358.7,619900.6998296421,3740121280.366159
4210,4371,2017-07-27,2019-06-14,4,12632.38,29,6399.6,565,687,2017,3158.095,449148.89775127755,2874373286.049076
4211,4372,2018-04-06,2020-05-23,3,15668.73,22,7882.799999999999,221,778,2018,5222.91,742809.9121635433,5855421975.602778
4212,4373,2016-06-27,2018-06-01,4,7129.93,20,2295.0599999999995,943,704,2016,1782.4825,253507.27262350934,581814401.1073112
4213,4374,2016-04-15,2020-01-14,6,5792.04,30,2214.2200000000003,351,1369,2016,965.34,137292.0690971039,303994845.2361894
4214,4375,2017-02-13,2019-04-24,3,3264.94,9,1618.64,616,800,2017,1088.3133333333333,154781.51672913114,250535554.23844084
4215,4376,2017-01-20,2020-11-25,3,2410.02,23,767.0999999999999,35,1405,2017,803.34,114252.19175468481,87642856.2950187
4216,4377,2016-07-03,2019-04-11,2,3719.8999999999996,13,2487.76,629,1012,2016,1859.9499999999998,264524.8139693355,658074251.2003542
4217,4378,2016-01-11,2018-04-11,3,2402.1099999999997,8,1163.7899999999997,994,821,2016,800.7033333333333,113877.20115843268,132529147.93617234
4218,4379,2016-05-18,2019-02-24,4,6243.64,25,2376.78,675,1012,2016,1560.91,221994.9070528109,527633055.1849799
4219,4380,2017-07-11,2020-08-04,3,9881.960000000001,13,5858.360000000001,148,1120,2017,3293.986666666667,468475.6096763202,2744498772.7033677
4220,4381,2017-02-14,2020-05-28,3,9644.67,21,5301.420000000001,216,1199,2017,3214.89,457226.36586030654,2423949000.499147
4221,4383,2016-04-27,2018-06-21,4,11002.220000000001,24,6918.259999999999,923,785,2016,2750.5550000000003,391187.96187393524,2706340029.1139708
4222,4384,2017-12-05,2018-05-14,2,4133.52,10,2240.0,961,160,2017,2066.76,293937.6351618399,658420302.7625214
4223,4385,2016-09-18,2016-09-18,1,497.8,4,110.04000000000002,1564,0,2016,497.8,70797.84531516183,7790594.898480409
4224,4386,2018-01-09,2018-09-28,2,613.54,8,111.12,824,262,2018,306.77,43629.278841567284,4848085.464874957
4225,4387,2016-08-15,2019-06-19,4,8931.699999999999,20,2522.43,560,1038,2016,2232.9249999999997,317569.8649063031,801047754.3356061
4226,4388,2019-11-16,2019-11-16,1,1077.3000000000002,3,703.0800000000002,410,0,2019,1077.3000000000002,153215.18432708687,107722531.79668826
4227,4389,2017-07-09,2017-11-10,2,3033.66,17,1497.44,1146,124,2017,1516.83,215725.78487223163,323036419.29907453
4228,4390,2017-04-22,2019-10-11,3,2395.66,13,994.7200000000001,446,902,2017,798.5533333333333,113571.42500851785,112971767.88447289
4229,4391,2017-09-11,2020-09-24,7,17550.27,43,9950.62,97,1109,2017,2507.1814285714286,356575.0159844244,3548142485.554933
4230,4392,2019-07-17,2020-07-18,3,3397.86,18,1551.42,165,367,2019,1132.6200000000001,161082.87577512776,249907195.13504872
4231,4393,2018-09-20,2018-09-20,1,859.32,1,208.32000000000005,832,0,2018,859.32,122213.74936967631,25459568.268690977
4232,4394,2016-01-02,2020-09-28,3,8943.66,23,4809.8,93,1731,2016,2981.22,423993.47611584316,2039323821.4219825
4233,4395,2018-11-06,2020-08-16,2,6284.52,12,2550.6000000000004,136,649,2018,3142.26,446896.82085178874,1139855031.2645726
4234,4396,2016-03-13,2018-07-12,2,3779.4300000000003,8,802.0800000000002,902,851,2016,1889.7150000000001,268758.0358773424,215565445.41649884
4235,4397,2019-11-21,2020-04-30,2,795.16,5,566.76,244,161,2019,397.58,56544.41008517886,32047109.85987597
4236,4398,2017-03-30,2020-06-13,4,11955.300000000001,29,5352.110000000001,200,1171,2017,2988.8250000000003,425075.0703577512,2275048534.812424
4237,4399,2017-05-30,2019-07-23,4,13709.869999999999,34,4575.52,526,784,2017,3427.4674999999997,487459.4493526404,2230380459.7019935
4238,4401,2018-05-25,2018-05-25,1,4713.9,6,942.7799999999996,950,0,2018,4713.9,670417.7642248721,632056459.7559247
4239,4402,2017-12-29,2019-06-16,3,4707.54,12,1242.42,563,534,2017,1569.18,223171.07856899485,277272211.4356906
4240,4403,2020-07-15,2020-07-15,1,7970.400000000001,9,5136.4800000000005,168,0,2020,7970.400000000001,1133561.9652470187,5822518363.2520075
4241,4404,2018-08-24,2019-05-11,2,10291.2,15,2890.7999999999993,599,260,2018,5145.6,731814.7706984667,2115530139.135127
4242,4405,2018-02-03,2020-08-19,3,4973.92,11,3158.3799999999997,133,928,2018,1657.9733333333334,235799.39652470185,744744097.9956877
4243,4406,2017-03-29,2017-07-10,2,7195.139999999999,11,932.1400000000003,1269,103,2017,3597.5699999999997,511651.6761158431,476930993.37462217
4244,4407,2016-02-07,2020-04-07,4,10094.84,30,3691.38,267,1521,2016,2523.71,358925.73362862004,1324931274.6020155
4245,4408,2016-04-17,2017-02-07,2,2141.02,4,1264.6699999999998,1422,296,2016,1070.51,152249.5005792163,192545375.89751747
4246,4409,2020-09-14,2020-09-14,1,6104.7,9,3534.3,107,0,2020,6104.7,868219.3778534922,3068547747.1475973
4247,4410,2017-08-12,2020-07-22,5,12020.1,34,7024.969999999999,161,1075,2017,2404.02,341903.24647359445,2401860049.3796067
4248,4411,2017-09-18,2019-09-23,2,3833.9399999999996,5,2099.71,464,735,2017,1916.9699999999998,272634.2819080067,572452928.0650607
4249,4412,2016-04-13,2020-07-09,3,5361.9400000000005,11,1682.44,174,1548,2016,1787.3133333333335,254194.32081771718,427666693.1165601
4250,4413,2016-04-13,2017-06-23,4,11426.92,24,3422.2799999999997,1286,436,2016,2856.73,406288.3259284497,1390432412.0584147
4251,4414,2016-01-19,2019-07-25,2,3894.52,9,2465.5199999999995,524,1283,2016,1947.26,276942.1700851788,682806459.1884099
4252,4415,2017-07-12,2018-04-03,4,6948.16,32,2505.4,1002,265,2017,1737.04,247044.37369676316,618944973.8598704
4253,4416,2019-09-01,2019-09-01,1,1835.4,3,139.6500000000001,486,0,2019,1835.4,261033.27700170354,36453297.13328792
4254,4417,2016-01-26,2020-03-20,4,6656.96,32,3732.1600000000008,285,1515,2016,1664.24,236690.65103918224,883367380.1823945
4255,4418,2017-01-24,2018-09-19,3,12262.26,19,6290.880000000001,833,603,2017,4087.42,581318.8607836455,3657007194.9266205
4256,4419,2016-10-04,2016-10-04,1,1256.15,5,647.5000000000001,1548,0,2016,1256.15,178651.4933560477,115676841.9480409
4257,4420,2018-06-22,2020-06-07,4,12948.16,23,6304.76,206,716,2018,3237.04,460376.5713117546,2902563791.743498
4258,4421,2016-02-18,2020-12-19,7,21843.850000000002,50,10306.4,11,1766,2016,3120.55,443809.19284497434,4574075065.137444
4259,4422,2017-08-15,2020-10-15,6,11309.64,34,3043.44,76,1157,2017,1884.9399999999998,268078.9283816013,815882133.7937007
4260,4423,2017-04-25,2020-01-18,2,7374.96,14,3067.2,347,998,2017,3687.48,524438.8080408858,1608558712.023005
4261,4424,2017-03-04,2020-09-30,3,10057.220000000001,20,3687.8,91,1306,2017,3352.406666666667,476784.18766609876,1758284727.2750392
4262,4425,2017-11-30,2020-08-26,3,8338.84,18,4534.07,126,1000,2017,2779.6133333333332,395320.6806132878,1792411638.3482897
4263,4426,2017-04-27,2020-11-08,7,16958.100000000002,37,7947.7300000000005,52,1291,2017,2422.5857142857144,344543.68955950346,2738340217.8227525
4264,4427,2016-10-12,2018-11-20,6,11085.61,28,4599.250000000001,771,769,2016,1847.6016666666667,262768.6159114139,1208538556.7305708
4265,4428,2018-01-16,2020-12-17,5,13870.789999999999,26,6276.1900000000005,13,1066,2018,2774.158,394544.8151141396,2476238223.1712117
4266,4429,2017-05-26,2017-12-19,2,1874.6399999999999,5,254.0,1107,207,2017,937.3199999999999,133307.02364565583,33859984.005996585
4267,4430,2016-01-20,2020-07-15,5,15500.46,33,7460.039999999999,168,1638,2016,3100.0919999999996,440899.626112436,3289128846.783817
4268,4431,2016-02-06,2020-03-04,2,3401.39,5,2328.62,301,1488,2016,1700.695,241875.3345485519,563235741.536449
4269,4432,2018-12-06,2020-06-07,3,3585.9,12,1482.81,206,549,2018,1195.3,169997.31720613284,252073721.9264258
4270,4433,2016-11-19,2016-11-19,1,1348.9,5,401.8000000000002,1502,0,2016,1348.9,191842.53424190797,77082330.25839865
4271,4434,2017-09-03,2017-09-03,1,1153.88,4,469.1600000000001,1214,0,2017,1153.88,164106.50412265758,76992207.47418605
4272,4435,2016-01-12,2019-11-21,5,11494.22,24,3665.81,405,1409,2016,2298.844,326944.96166269155,1198518109.9127114
4273,4436,2017-11-16,2018-12-03,2,5283.389999999999,12,2803.11,758,382,2017,2641.6949999999997,375705.73318568984,1053144497.7501391
4274,4437,2016-08-04,2018-07-26,3,15644.66,26,7678.62,888,721,2016,5214.886666666666,741668.8219420782,5694993049.54088
4275,4438,2017-03-09,2020-04-03,8,20251.32,46,13248.16,271,1121,2017,2531.415,360021.5500170357,4769623098.073691
4276,4439,2018-02-08,2020-09-10,4,9677.82,16,1993.530000000001,111,945,2018,2419.455,344098.43478705274,685970552.7010336
4277,4440,2016-10-14,2020-08-22,6,8977.66,29,4127.569999999999,130,1408,2016,1496.2766666666666,212802.659693356,878357874.0705051
4278,4441,2016-03-13,2017-01-06,3,8715.0,13,5069.540000000001,1454,299,2016,2905.0,413153.3560477001,2094497464.618058
4279,4442,2016-01-16,2019-04-05,4,5334.6,29,2212.14,635,1175,2016,1333.65,189673.6568994889,419584683.37363535
4280,4443,2019-09-17,2020-04-22,2,8261.76,12,3884.96,252,218,2019,4130.88,587499.8056558772,2282413244.980857
4281,4444,2016-10-01,2018-09-15,2,8027.74,18,3891.76,837,714,2016,4013.87,570858.4720272571,2221644167.096798
4282,4446,2016-12-03,2019-12-01,3,10232.53,18,1766.4500000000003,395,1093,2016,3410.8433333333337,485095.13601362857,856896303.0112743
4283,4447,2016-12-27,2018-07-13,2,4806.24,8,3095.8,901,563,2016,2403.12,341775.2471550255,1058067810.1425279
4284,4448,2018-02-09,2020-03-27,3,907.65,7,305.02,278,777,2018,302.55,43029.10425894378,13124737.381063031
4285,4449,2016-12-14,2020-06-01,4,8162.49,15,3486.7900000000004,212,1265,2016,2040.6225,290220.3216183986,1011937315.2158161
4286,4450,2016-09-24,2017-08-01,2,2048.81,4,645.22,1247,311,2016,1024.405,145692.37993185685,94003637.37963268
4287,4451,2017-05-24,2020-09-12,3,10104.08,15,3520.8599999999997,109,1207,2017,3368.0266666666666,479005.68695059617,1686511962.9568758
4288,4452,2017-08-28,2020-10-23,2,503.28,6,125.66,68,1152,2017,251.64,35788.60947189096,4497196.666237818
4289,4453,2017-07-17,2019-02-17,2,2753.6200000000003,4,916.2000000000002,682,580,2017,1376.8100000000002,195811.9353321976,179402895.15135947
4290,4454,2020-11-16,2020-11-16,1,2413.9500000000003,7,1829.52,44,0,2020,2413.9500000000003,343315.5056218057,628102583.845206
4291,4455,2017-07-19,2020-04-29,2,4527.75,10,1964.6399999999996,245,1015,2017,2263.875,321971.61925042584,632558322.0441566
4292,4456,2017-09-22,2018-03-22,2,6283.16,10,850.0799999999992,1014,181,2017,3141.58,446800.1102555365,379815837.7260261
4293,4457,2017-04-13,2020-02-14,4,15810.56,26,5865.279999999999,320,1037,2017,3952.64,562150.2517206132,3297168628.4118776
4294,4458,2016-05-06,2020-06-02,5,16368.76,34,8760.59,211,1488,2016,3273.752,465597.8057376489,4078911480.96719
4295,4459,2016-01-17,2019-10-03,5,15183.85,29,8715.58,454,1355,2016,3036.77,431893.87850085174,3764205649.5844536
4296,4460,2017-04-06,2020-11-11,7,20156.190000000002,39,6653.66,49,1315,2017,2879.4557142857147,409520.4103090776,2724809573.2570972
4297,4461,2017-08-12,2018-04-29,4,11439.830000000002,21,6663.950000000001,976,260,2017,2859.9575000000004,406747.34570698463,2710543974.4240603
4298,4462,2017-10-01,2019-08-30,3,8955.15,19,3319.8400000000006,488,698,2017,2985.0499999999997,424538.1843270868,1409398845.856436
4299,4463,2020-11-05,2020-11-05,1,240.24,3,118.8,55,0,2020,240.24,34167.28477001703,4059073.430678023
4300,4464,2017-10-04,2019-08-24,3,13390.36,21,5135.279999999999,494,689,2017,4463.453333333334,634798.8723679726,3259869953.293802
4301,4465,2017-05-02,2018-06-22,2,1509.85,11,790.18,922,416,2017,754.925,107366.53952299827,84838892.20028277
4302,4466,2017-10-12,2020-12-19,7,16679.44,37,5980.3,11,1164,2017,2382.7771428571427,338882.0562083231,2026616360.7426348
4303,4467,2020-02-26,2020-09-22,3,9489.900000000001,18,6110.55,99,209,2020,3163.3000000000006,449889.1604770017,2749070209.552743
4304,4468,2016-01-18,2019-12-10,7,19342.98,43,6798.420000000001,386,1422,2016,2763.282857142857,392998.1363640788,2671766390.220281
4305,4469,2016-10-20,2020-02-12,5,9492.4,16,5744.589999999998,322,1210,2016,1898.48,270004.60701873933,1551065765.4337792
4306,4470,2016-10-17,2020-03-06,3,12590.2,17,2810.6000000000004,299,1236,2016,4196.733333333334,596865.5632027257,1677550351.937581
4307,4471,2017-06-07,2019-12-10,3,15020.279999999999,20,7399.1799999999985,386,916,2017,5006.759999999999,712068.742487223,5268724798.03661
4308,4472,2017-04-24,2019-04-15,4,9857.28,27,3607.9000000000005,625,721,2017,2464.32,350479.2008177172,1264493908.630242
4309,4473,2019-06-15,2019-06-15,1,1973.95,5,895.4000000000001,564,0,2019,1973.95,280738.0609880749,251372859.80872232
4310,4475,2019-09-20,2020-12-27,3,7590.410000000001,16,2034.0500000000006,3,464,2019,2530.1366666666668,359839.7435775127,731932030.4238399
4311,4476,2018-01-05,2020-11-27,4,15585.28,28,5053.4,33,1057,2018,3896.32,554140.3388074957,2800292788.1297984
4312,4477,2018-11-16,2020-06-26,3,6882.24,23,4301.5199999999995,187,588,2018,2294.08,326267.41860306635,1403445826.469462
4313,4478,2018-12-30,2019-03-28,3,1897.93,10,950.99,643,88,2018,632.6433333333333,89975.46173764905,85565764.35788687
4314,4479,2016-07-13,2019-10-17,3,8670.26,19,5330.0599999999995,440,1191,2016,2890.0866666666666,411032.3599318568,2190827140.378392
4315,4480,2017-08-01,2017-10-16,2,2388.9,16,610.5,1171,76,2017,1194.45,169876.4289608177,103709559.8805792
4316,4481,2016-02-02,2020-11-21,6,13130.800000000001,28,5483.280000000001,39,1754,2016,2188.4666666666667,311246.93560476997,1706654097.0629232
4317,4482,2018-05-21,2019-10-13,4,10836.619999999999,21,4134.339999999999,444,510,2018,2709.1549999999997,385299.99321976135,1592961173.9681878
4318,4483,2018-09-29,2018-09-29,1,878.6,1,334.25,823,0,2018,878.6,124955.77921635432,41766469.20306643
4319,4484,2018-06-01,2020-06-16,2,5764.049999999999,13,1052.6699999999996,197,746,2018,2882.0249999999996,409885.8178875638,431474503.9157016
4320,4485,2016-11-18,2019-05-04,5,9143.810000000001,22,3787.8300000000004,606,897,2016,1828.7620000000002,260089.2109165247,985173715.7859398
4321,4486,2019-07-08,2020-08-23,3,9899.11,22,5932.860000000001,129,412,2019,3299.7033333333334,469288.6423850084,2784223814.860321
4322,4487,2018-01-15,2018-10-25,2,3514.95,10,1599.0,797,283,2018,1757.475,249950.6693356047,399671120.26763195
4323,4488,2016-01-02,2020-07-02,2,4659.08,15,2456.0,181,1643,2016,2329.54,331310.59175468475,813698813.3495058
4324,4489,2018-06-30,2020-01-12,4,12363.87,24,3576.740000000001,353,561,2018,3090.9675,439601.92635434406,1572341794.0686371
4325,4490,2017-01-11,2018-12-05,4,6622.0,18,4107.92,756,693,2017,1655.5,235447.63543441222,967200050.5537307
4326,4491,2017-03-03,2019-01-26,2,7868.72,12,3408.8800000000006,704,694,2017,3934.36,559550.4433390119,1907440315.2894912
4327,4492,2020-01-22,2020-01-22,1,1248.52,2,458.64,343,0,2020,1248.52,177566.34357751274,81439027.81839044
4328,4493,2016-06-27,2020-03-26,7,17692.7,33,7769.449999999999,279,1368,2016,2527.5285714285715,359468.8164516913,2792874995.9805927
4329,4494,2020-02-14,2020-02-14,1,541.45,5,214.20000000000005,320,0,2020,541.45,77005.81226575808,16494644.987325385
4330,4495,2016-06-08,2018-11-29,5,11532.390000000001,32,5160.6900000000005,762,904,2016,2306.478,328030.6803270868,1692864651.657194
4331,4496,2016-01-20,2017-08-18,2,4549.44,16,3134.78,1230,576,2016,2274.72,323514.0110391822,1014145251.5254077
4332,4497,2016-04-07,2019-12-19,5,8638.330000000002,23,3954.54,377,1351,2016,1727.6660000000004,245711.18968313458,971674728.049543
4333,4498,2016-05-06,2018-12-30,3,12070.84,18,4536.32,731,968,2016,4023.6133333333332,572244.183168654,2595882732.991628
4334,4499,2016-04-16,2018-06-03,4,12178.580000000002,20,4847.580000000001,941,778,2016,3044.6450000000004,433013.87253833044,2099069388.2393603
4335,4500,2017-07-23,2020-09-28,4,7659.34,18,3059.62,93,1163,2017,1914.835,272330.6390800681,833228269.9421579
4336,4501,2018-02-17,2020-08-26,5,24711.0,38,14843.420000000002,126,921,2018,4942.2,702886.9247018738,10433245835.85829
4337,4502,2016-02-25,2020-01-28,4,14725.0,31,3436.3999999999996,337,1433,2016,3681.25,523552.7683134582,1799136733.0323675
4338,4503,2016-09-14,2016-09-14,1,173.76,1,90.5,1568,0,2016,173.76,24712.401771720608,2236472.360340715
4339,4504,2020-08-01,2020-08-01,1,6402.0,10,3300.0,151,0,2020,6402.0,910501.8194207834,3004656004.0885854
4340,4505,2018-01-22,2019-05-02,4,8396.94,17,4559.21,608,465,2018,2099.235,298556.2772402044,1361180764.7563124
4341,4506,2018-04-26,2018-04-26,1,5.94,6,2.1000000000000005,979,0,2018,5.94,844.7955025553662,1774.0705553662694
4342,4507,2017-12-04,2020-07-02,6,24156.35,44,13749.699999999999,181,941,2017,4026.058333333333,572591.9146507664,7872967048.873642
4343,4508,2019-07-19,2020-11-30,3,9717.8,13,5540.98,30,500,2019,3239.2666666666664,460693.25110732525,2552692090.520667
4344,4509,2016-08-08,2019-04-24,4,14881.67,29,6428.210000000001,616,989,2016,3720.4175,529123.2275468484,3401315222.5489264
4345,4510,2018-03-06,2020-11-18,4,4971.24,29,3161.54,42,988,2018,1242.81,176754.25901192502,558815660.0365615
