,CustomerGender,ProductName,ProductPrice,CostOfGood,ProductCategory,CustomerCountry,CustomerContinent,OrderTime,OrderDay,OrderMonth,QuantitySold,discountPerQuantity,salePrice,OrderYear,ExpectedRevenue,PricePerQuantity,DiscountPercentage,dateOfPurchase
14433,Male,Soap,672.0,403.2,Games,Serbia,Europe,22:19:00,16,August,5,0.09,3057.6,2017,268.8,611.52,0.01,16 August 2017
14434,Female,Cheese,282.0,166.38,Beauty,Saint Vincent and the Grenadines,North America,21:21:00,21,September,4,0.04,1082.88,2019,115.62,270.72,0.01,21 September 2019
14435,Female,Salad,85.0,33.15,Electronics,Honduras,North America,10:40:00,23,August,4,0.08,312.8,2020,51.85,78.2,0.09,23 August 2020
14436,Female,Mouse,51.0,30.6,Kids,Bhutan,Asia,16:43:00,21,February,10,0.08,469.2000000000001,2018,20.4,46.92000000000001,0.16,21 February 2018
14437,Male,Chips,584.0,391.28,Industrial,Bouvet Island,Antarctica,16:13:00,26,December,7,0.03,3965.36,2017,192.72000000000003,566.48,0.01,26 December 2017
14438,Male,Cheese,60.0,46.2,Games,Ghana,Africa,22:25:00,23,March,5,0.03,291.0,2018,13.799999999999997,58.2,0.05,23 March 2018
14439,Male,Shirt,638.0,446.6,Shoes,Australia,Oceania,10:45:00,3,July,5,0.08,2934.8,2018,191.39999999999998,586.96,0.01,3 July 2018
14440,Female,Bacon,985.0,206.85,Jewelery,Laos,Asia,19:41:00,21,August,2,0.07,1832.1,2020,778.15,916.05,0.01,21 August 2020
14441,Male,Pants,863.0,517.8,Grocery,Micronesia,Oceania,11:11:00,21,February,10,0.03,8371.1,2016,345.20000000000005,837.11,0.0,21 February 2016
14442,Female,Tuna,467.0,336.24,Home,Swaziland,Africa,15:30:00,5,June,6,0.04,2689.92,2020,130.76,448.32,0.01,5 June 2020
14443,Female,Chicken,261.0,180.09,Kids,Saudi Arabia,Asia,13:26:00,30,December,3,0.04,751.6800000000001,2018,80.91,250.56000000000003,0.02,30 December 2018
14444,Male,Keyboard,873.0,384.12,Outdoors,Barbados,North America,10:50:00,13,October,3,0.04,2514.24,2016,488.88,838.0799999999999,0.0,13 October 2016
14445,Male,Shirt,820.0,262.4,Toys,Malawi,Africa,23:40:00,8,April,3,0.09,2238.6000000000004,2019,557.6,746.2000000000002,0.01,8 April 2019
14446,Male,Mouse,201.0,146.73,Home,Micronesia,Oceania,17:56:00,23,May,10,0.03,1949.7,2018,54.27000000000001,194.97,0.01,23 May 2018
14447,Female,Mouse,743.0,549.8199999999999,Shoes,Madagascar,Africa,23:56:00,16,February,3,0.01,2206.71,2017,193.18000000000006,735.57,0.0,16 February 2017
14448,Male,Hat,492.0,418.2,Beauty,Sierra Leone,Africa,11:36:00,15,May,3,0.02,1446.48,2016,73.80000000000001,482.16,0.0,15 May 2016
14449,Male,Shoes,840.0,352.8,Music,Estonia,Europe,11:23:00,7,June,6,0.08,4636.799999999999,2016,487.2,772.7999999999998,0.01,7 June 2016
14450,Male,Bacon,881.0,325.97,Industrial,Palestinian Territory,Asia,20:26:00,13,September,7,0.06,5796.98,2016,555.03,828.14,0.01,13 September 2016
14451,Male,Shirt,501.0,235.47000000000003,Computers,Spain,Europe,22:16:00,27,March,1,0.02,490.98,2017,265.53,490.98,0.0,27 March 2017
14452,Female,Shoes,262.0,180.78,Grocery,Bahamas,North America,13:26:00,15,November,7,0.06,1723.96,2017,81.22,246.28,0.02,15 November 2017
14453,Female,Chips,49.0,30.87,Automotive,Saudi Arabia,Asia,14:14:00,20,July,9,0.09,401.31000000000006,2020,18.13,44.59,0.18,20 July 2020
14454,Male,Computer,352.0,151.36,Home,Botswana,Africa,19:35:00,21,April,5,0.02,1724.8,2019,200.64,344.96,0.01,21 April 2019
14455,Female,Tuna,149.0,87.91,Health,Belize,North America,11:21:00,12,July,9,0.03,1300.77,2018,61.09,144.53,0.02,12 July 2018
14456,Female,Chicken,697.0,550.63,Outdoors,United Arab Emirates,Asia,21:52:00,5,February,8,0.1,5018.4,2018,146.37,627.3,0.01,5 February 2018
14457,Male,Mouse,596.0,214.56,Garden,Nicaragua,North America,17:49:00,19,October,7,0.1,3754.8,2020,381.44,536.4,0.02,19 October 2020
14458,Female,Shoes,51.0,30.6,Industrial,Finland,Europe,13:16:00,22,July,3,0.07,142.29,2016,20.4,47.43,0.14,22 July 2016
14459,Female,Sausages,215.0,176.3,Grocery,Turkey,Asia,10:39:00,4,July,8,0.09,1565.2,2016,38.69999999999999,195.65,0.04,4 July 2016
14460,Male,Keyboard,187.0,143.99,Games,Sweden,Europe,15:49:00,30,August,4,0.02,733.04,2019,43.00999999999999,183.26,0.01,30 August 2019
14461,Male,Bike,795.0,365.7,Industrial,Central African Republic,Africa,22:58:00,28,June,10,0.06,7473.0,2017,429.3,747.3,0.01,28 June 2017
14462,Male,Chips,931.0,754.11,Electronics,Moldova,Europe,20:47:00,22,May,5,0.01,4608.450000000001,2018,176.89,921.6900000000002,0.0,22 May 2018
14463,Male,Gloves,237.0,123.24,Industrial,Niger,Africa,16:14:00,20,February,3,0.01,703.89,2019,113.76,234.63,0.0,20 February 2019
14464,Female,Hat,415.0,199.2,Tools,Iraq,Asia,12:25:00,15,February,7,0.02,2846.9,2018,215.8,406.7,0.0,15 February 2018
14465,Male,Gloves,742.0,608.44,Outdoors,Guatemala,North America,15:25:00,19,February,2,0.1,1335.6,2016,133.55999999999995,667.8,0.01,19 February 2016
14466,Male,Computer,281.0,162.98000000000002,Jewelery,Ethiopia,Africa,10:59:00,13,July,6,0.04,1618.56,2019,118.01999999999998,269.76,0.01,13 July 2019
14467,Female,Mouse,272.0,141.44,Jewelery,Chile,South America,16:15:00,1,September,2,0.04,522.24,2019,130.56,261.12,0.01,1 September 2019
14468,Female,Pizza,358.0,132.46,Tools,Belize,North America,22:21:00,22,August,7,0.07,2330.58,2020,225.54,332.94,0.02,22 August 2020
14469,Female,Car,34.0,23.8,Sports,Isle of Man,Europe,13:50:00,7,November,5,0.04,163.2,2017,10.2,32.64,0.12,7 November 2017
14470,Male,Cheese,286.0,77.22,Music,Bulgaria,Europe,14:41:00,1,March,3,0.08,789.36,2017,208.78,263.12,0.03,1 March 2017
14471,Male,Chicken,534.0,192.24,Baby,Bouvet Island,Antarctica,15:43:00,21,June,1,0.09,485.94,2019,341.76,485.94,0.02,21 June 2019
14472,Female,Shirt,222.0,66.6,Health,Suriname,South America,15:28:00,19,May,4,0.09,808.08,2016,155.4,202.02,0.04,19 May 2016
14473,Male,Computer,333.0,96.57,Clothing,Mexico,North America,11:12:00,18,November,10,0.02,3263.4,2020,236.43,326.34000000000003,0.01,18 November 2020
14474,Male,Hat,485.0,324.95,Games,Reunion,Africa,12:58:00,11,July,4,0.06,1823.6,2017,160.05,455.9,0.01,11 July 2017
14475,Male,Chicken,275.0,206.25,Tools,Chad,Africa,21:19:00,18,February,1,0.04,264.0,2017,68.75,264.0,0.01,18 February 2017
14476,Male,Shoes,970.0,659.6,Computers,Romania,Europe,22:30:00,30,April,1,0.07,902.1,2019,310.4,902.1,0.01,30 April 2019
14477,Female,Bacon,969.0,203.49,Books,British Indian Ocean Territory,Asia,22:14:00,28,April,5,0.05,4602.75,2018,765.51,920.55,0.01,28 April 2018
14478,Male,Gloves,218.0,163.5,Industrial,Zambia,Africa,22:37:00,7,March,7,0.09,1388.66,2017,54.5,198.38000000000002,0.04,7 March 2017
14479,Female,Cheese,539.0,177.87,Baby,Guadeloupe,North America,19:16:00,23,May,2,0.08,991.76,2017,361.13,495.88,0.01,23 May 2017
14480,Female,Soap,891.0,427.68,Beauty,Yemen,Asia,13:50:00,14,August,2,0.09,1621.62,2020,463.32,810.81,0.01,14 August 2020
14481,Male,Chips,420.0,184.8,Home,Tunisia,Africa,10:28:00,7,March,2,0.07,781.2,2018,235.2,390.6,0.02,7 March 2018
14482,Male,Keyboard,538.0,360.46,Clothing,Estonia,Europe,21:29:00,20,January,2,0.03,1043.72,2020,177.54000000000002,521.86,0.01,20 January 2020
14483,Male,Cheese,172.0,79.12,Outdoors,Chile,South America,10:23:00,4,March,2,0.05,326.8,2019,92.88,163.4,0.03,4 March 2019
14484,Male,Shoes,94.0,63.92,Outdoors,French Polynesia,Oceania,15:44:00,28,July,2,0.01,186.12,2017,30.08,93.06,0.01,28 July 2017
14485,Female,Pizza,317.0,164.84,Outdoors,Lebanon,Asia,10:27:00,15,October,7,0.08,2041.48,2020,152.16,291.64,0.03,15 October 2020
14486,Female,Keyboard,529.0,126.95999999999998,Baby,Nicaragua,North America,15:18:00,18,April,7,0.03,3591.91,2018,402.04,513.13,0.01,18 April 2018
14487,Female,Fish,96.0,47.04,Kids,Mauritania,Africa,20:34:00,27,April,2,0.09,174.72,2016,48.96,87.36,0.09,27 April 2016
14488,Female,Pizza,507.0,202.8,Jewelery,Gibraltar,Europe,16:28:00,5,April,2,0.06,953.16,2019,304.2,476.58,0.01,5 April 2019
14489,Female,Keyboard,267.0,194.91,Electronics,United Kingdom,Europe,15:40:00,2,April,5,0.03,1294.95,2020,72.09,258.99,0.01,2 April 2020
14490,Female,Bacon,163.0,96.17,Games,Saint Vincent and the Grenadines,North America,23:20:00,6,November,3,0.04,469.44,2017,66.83,156.48,0.02,6 November 2017
14491,Female,Hat,724.0,195.48,Movies,Ukraine,Europe,17:57:00,7,July,7,0.08,4662.56,2017,528.52,666.08,0.01,7 July 2017
14492,Male,Shoes,17.0,6.630000000000001,Toys,Burundi,Africa,13:45:00,18,January,4,0.06,63.92,2018,10.37,15.98,0.35,18 January 2018
14493,Female,Computer,119.0,27.370000000000005,Outdoors,Niger,Africa,11:34:00,13,January,4,0.09,433.16,2018,91.63,108.29,0.08,13 January 2018
14494,Male,Mouse,346.0,256.04,Electronics,Barbados,North America,22:31:00,8,February,4,0.03,1342.48,2016,89.95999999999998,335.62,0.01,8 February 2016
14495,Female,Soap,140.0,50.400000000000006,Home,Saint Barthelemy,North America,21:44:00,7,August,7,0.01,970.2,2016,89.6,138.6,0.01,7 August 2016
14496,Male,Chair,452.0,194.36,Automotive,Norway,Europe,12:30:00,16,October,2,0.08,831.68,2017,257.64,415.84,0.02,16 October 2017
14497,Male,Bacon,721.0,288.4,Industrial,Gambia,Africa,21:38:00,6,October,3,0.07,2011.59,2017,432.6,670.53,0.01,6 October 2017
14498,Female,Towels,616.0,209.44,Home,Gibraltar,Europe,22:13:00,21,November,6,0.06,3474.24,2020,406.56,579.04,0.01,21 November 2020
14499,Male,Pizza,697.0,425.17,Tools,Georgia,Asia,21:36:00,27,December,3,0.06,1965.54,2016,271.83,655.18,0.01,27 December 2016
14500,Male,Fish,85.0,67.15,Games,Jordan,Asia,19:30:00,25,April,7,0.06,559.3000000000001,2018,17.849999999999994,79.9,0.07,25 April 2018
14501,Male,Cheese,721.0,410.97,Shoes,Nepal,Asia,23:59:00,24,July,8,0.02,5652.64,2017,310.03,706.58,0.0,24 July 2017
14502,Male,Table,45.0,31.95,Electronics,Mexico,North America,23:29:00,15,February,3,0.02,132.3,2016,13.05,44.1,0.04,15 February 2016
14503,Female,Cheese,581.0,244.02,Sports,Iraq,Asia,13:17:00,6,January,7,0.1,3660.3,2018,336.98,522.9,0.02,6 January 2018
14504,Male,Soap,651.0,143.22000000000003,Jewelery,Algeria,Africa,19:12:00,27,October,2,0.1,1171.8,2016,507.78,585.9,0.02,27 October 2016
14505,Female,Tuna,837.0,703.08,Sports,Monaco,Europe,13:43:00,16,May,1,0.08,770.04,2019,133.91999999999996,770.04,0.01,16 May 2019
14506,Female,Towels,135.0,97.2,Books,Reunion,Africa,13:43:00,2,April,8,0.04,1036.8,2019,37.8,129.6,0.03,2 April 2019
14507,Male,Ball,908.0,281.48,Jewelery,Malta,Europe,12:28:00,23,November,9,0.03,7926.84,2020,626.52,880.76,0.0,23 November 2020
14508,Male,Shoes,144.0,99.36,Toys,"Bonaire, Saint Eustatius and Saba ",North America,15:28:00,23,December,7,0.02,987.84,2016,44.64,141.12,0.01,23 December 2016
14509,Female,Tuna,164.0,78.72,Tools,Cook Islands,Oceania,22:11:00,14,August,2,0.07,305.04,2020,85.28,152.52,0.04,14 August 2020
14510,Female,Bacon,323.0,67.83000000000001,Grocery,Sudan,Africa,17:50:00,23,January,9,0.1,2616.3,2018,255.17,290.70000000000005,0.03,23 January 2018
14511,Female,Mouse,731.0,270.47,Shoes,Qatar,Asia,22:52:00,14,December,1,0.05,694.45,2020,460.53,694.45,0.01,14 December 2020
14512,Female,Table,4.0,2.08,Automotive,Macao,Asia,11:20:00,23,March,7,0.02,27.44,2017,1.92,3.9200000000000004,0.5,23 March 2017
14513,Female,Towels,893.0,339.34000000000003,Tools,Curacao,North America,21:26:00,11,November,3,0.04,2571.84,2020,553.66,857.2800000000001,0.0,11 November 2020
14514,Male,Tuna,286.0,97.24,Clothing,Botswana,Africa,13:32:00,13,January,4,0.1,1029.6,2018,188.76,257.4,0.03,13 January 2018
14515,Female,Chips,731.0,599.42,Tools,United States Minor Outlying Islands,Oceania,17:16:00,24,August,6,0.04,4210.56,2016,131.58000000000004,701.7600000000001,0.01,24 August 2016
14516,Female,Ball,310.0,189.1,Health,Turkey,Asia,21:21:00,5,May,8,0.05,2356.0,2020,120.9,294.5,0.02,5 May 2020
14517,Male,Chips,89.0,47.17,Movies,Namibia,Africa,22:27:00,14,January,2,0.02,174.44,2016,41.83,87.22,0.02,14 January 2016
14518,Male,Ball,624.0,305.76,Baby,Aruba,North America,17:43:00,9,March,7,0.09,3974.88,2016,318.24,567.84,0.01,9 March 2016
14519,Male,Keyboard,769.0,607.51,Jewelery,Aland Islands,Europe,21:50:00,17,August,7,0.07,5006.19,2018,161.49,715.17,0.01,17 August 2018
14520,Male,Bacon,798.0,598.5,Baby,Slovakia,Europe,10:56:00,27,July,3,0.01,2370.06,2020,199.5,790.02,0.0,27 July 2020
14521,Female,Computer,669.0,153.87,Health,Cocos Islands,Asia,21:29:00,8,November,3,0.1,1806.3,2019,515.13,602.1,0.01,8 November 2019
14522,Male,Car,158.0,44.24,Garden,Croatia,Europe,23:49:00,23,December,1,0.06,148.52,2019,113.75999999999999,148.52,0.04,23 December 2019
14523,Female,Sausages,410.0,159.9,Home,Tajikistan,Asia,15:56:00,5,April,8,0.05,3116.0,2017,250.1,389.5,0.01,5 April 2017
14524,Male,Chips,472.0,99.12,Tools,Rwanda,Africa,20:57:00,7,July,4,0.1,1699.2,2016,372.88,424.8,0.02,7 July 2016
14525,Female,Cheese,170.0,141.1,Health,Netherlands,Europe,15:29:00,28,September,5,0.02,833.0,2016,28.900000000000006,166.6,0.01,28 September 2016
14526,Male,Bike,325.0,146.25,Clothing,Kenya,Africa,20:22:00,18,May,1,0.07,302.25,2017,178.75,302.25,0.02,18 May 2017
14527,Female,Bike,970.0,717.8,Sports,Dominica,North America,11:45:00,13,June,6,0.06,5470.799999999999,2018,252.20000000000005,911.7999999999998,0.01,13 June 2018
14528,Female,Salad,318.0,187.62,Beauty,Antigua and Barbuda,North America,11:26:00,27,September,3,0.03,925.38,2016,130.38,308.46,0.01,27 September 2016
14529,Male,Tuna,569.0,130.87,Books,Sierra Leone,Africa,10:24:00,4,April,5,0.06,2674.3,2018,438.13,534.86,0.01,4 April 2018
14530,Male,Pizza,138.0,78.66,Music,Guadeloupe,North America,10:48:00,1,July,6,0.08,761.76,2016,59.34,126.96,0.06,1 July 2016
14531,Male,Chips,730.0,233.6,Toys,Micronesia,Oceania,11:45:00,7,November,8,0.02,5723.2,2019,496.4,715.4,0.0,7 November 2019
14532,Female,Chair,520.0,192.4,Baby,Azerbaijan,Asia,15:20:00,18,December,8,0.07,3868.8,2018,327.6,483.6,0.01,18 December 2018
14533,Male,Soap,358.0,218.38,Beauty,Serbia,Europe,20:30:00,11,October,9,0.09,2932.0199999999995,2016,139.62,325.78,0.03,11 October 2016
14534,Female,Pants,717.0,444.54,Outdoors,Heard Island and McDonald Islands,Antarctica,21:40:00,30,November,9,0.04,6194.88,2020,272.46,688.32,0.01,30 November 2020
14535,Female,Shirt,965.0,636.9,Electronics,Chad,Africa,19:14:00,30,March,10,0.03,9360.5,2016,328.1,936.05,0.0,30 March 2016
14536,Female,Bacon,432.0,155.51999999999998,Kids,French Guiana,South America,22:57:00,5,April,2,0.09,786.24,2017,276.48,393.12,0.02,5 April 2017
14537,Male,Chips,218.0,137.34,Books,Somalia,Africa,10:26:00,9,March,6,0.04,1255.68,2018,80.66,209.28,0.02,9 March 2018
14538,Male,Bacon,460.0,243.8,Music,"Bonaire, Saint Eustatius and Saba ",North America,11:54:00,10,April,2,0.08,846.4,2018,216.2,423.2,0.02,10 April 2018
14539,Female,Tuna,309.0,166.86,Computers,Ukraine,Europe,15:41:00,28,January,10,0.02,3028.2,2019,142.14,302.82,0.01,28 January 2019
14540,Female,Pizza,18.0,7.199999999999999,Outdoors,U.S. Virgin Islands,North America,13:52:00,15,November,9,0.09,147.42,2018,10.8,16.38,0.5,15 November 2018
14541,Male,Bacon,617.0,407.22,Sports,French Polynesia,Oceania,11:17:00,6,February,7,0.09,3930.29,2020,209.77999999999997,561.47,0.01,6 February 2020
14542,Male,Bacon,504.0,272.16,Toys,Singapore,Asia,13:46:00,16,September,5,0.09,2293.2,2019,231.83999999999997,458.64,0.02,16 September 2019
14543,Female,Sausages,707.0,282.8,Electronics,Azerbaijan,Asia,13:29:00,9,December,4,0.09,2573.48,2017,424.2,643.37,0.01,9 December 2017
14544,Male,Tuna,876.0,473.04,Sports,Laos,Asia,17:20:00,27,March,9,0.03,7647.48,2018,402.96,849.7199999999999,0.0,27 March 2018
14545,Female,Fish,502.0,240.96,Jewelery,East Timor,Oceania,11:37:00,4,November,4,0.06,1887.52,2016,261.03999999999996,471.88,0.01,4 November 2016
14546,Female,Shirt,735.0,220.5,Jewelery,Malaysia,Asia,17:23:00,9,November,3,0.1,1984.5,2020,514.5,661.5,0.01,9 November 2020
14547,Female,Shoes,665.0,551.95,Books,Honduras,North America,16:29:00,7,June,7,0.02,4561.900000000001,2017,113.04999999999995,651.7,0.0,7 June 2017
14548,Female,Chips,868.0,243.04,Industrial,Bouvet Island,Antarctica,22:37:00,7,December,7,0.01,6015.240000000001,2017,624.96,859.32,0.0,7 December 2017
14549,Male,Tuna,204.0,165.24,Clothing,Aland Islands,Europe,18:25:00,23,November,2,0.06,383.52,2019,38.75999999999999,191.76,0.03,23 November 2019
14550,Male,Bike,670.0,515.9,Grocery,East Timor,Oceania,17:59:00,4,May,8,0.09,4877.6,2019,154.10000000000002,609.7,0.01,4 May 2019
14551,Female,Chicken,440.0,114.39999999999998,Outdoors,Montenegro,Europe,15:53:00,12,August,10,0.05,4180.0,2017,325.6,418.0,0.01,12 August 2017
14552,Male,Shirt,896.0,483.84,Shoes,Honduras,North America,23:23:00,14,March,7,0.05,5958.400000000001,2019,412.16,851.2,0.01,14 March 2019
14553,Female,Tuna,559.0,279.5,Garden,Guyana,South America,11:27:00,6,July,10,0.05,5310.5,2019,279.5,531.05,0.01,6 July 2019
14554,Female,Bacon,747.0,179.27999999999997,Books,Cuba,North America,17:22:00,21,November,1,0.01,739.53,2019,567.72,739.53,0.0,21 November 2019
14555,Female,Mouse,196.0,84.28,Outdoors,Belize,North America,13:12:00,1,September,6,0.06,1105.44,2018,111.72,184.24,0.03,1 September 2018
14556,Female,Bacon,650.0,370.5,Computers,Aland Islands,Europe,14:55:00,7,March,9,0.02,5733.0,2018,279.5,637.0,0.0,7 March 2018
14557,Male,Bacon,523.0,308.57,Clothing,Cayman Islands,North America,20:29:00,9,July,5,0.08,2405.8,2018,214.43,481.16,0.02,9 July 2018
14558,Male,Chair,471.0,183.69,Industrial,Latvia,Europe,14:33:00,25,January,9,0.07,3942.27,2016,287.31,438.03,0.01,25 January 2016
14559,Male,Tuna,527.0,353.09000000000003,Automotive,Lithuania,Europe,10:30:00,7,January,1,0.05,500.65,2020,173.90999999999997,500.65,0.01,7 January 2020
14560,Male,Gloves,516.0,438.6,Jewelery,Svalbard and Jan Mayen,Europe,23:47:00,16,January,3,0.1,1393.1999999999998,2016,77.39999999999998,464.3999999999999,0.02,16 January 2016
14561,Male,Chair,94.0,73.32,Tools,Andorra,Europe,17:46:00,5,November,9,0.01,837.54,2017,20.680000000000007,93.06,0.01,5 November 2017
14562,Male,Bacon,384.0,322.56,Home,Chad,Africa,12:55:00,28,January,6,0.05,2188.8,2018,61.44,364.8,0.01,28 January 2018
14563,Female,Chair,631.0,227.16000000000005,Shoes,Albania,Europe,19:48:00,28,April,10,0.09,5742.1,2019,403.8399999999999,574.21,0.01,28 April 2019
14564,Male,Cheese,495.0,306.9,Toys,Spain,Europe,18:35:00,19,March,2,0.03,960.3,2018,188.10000000000002,480.15,0.01,19 March 2018
14565,Male,Pizza,758.0,416.9,Toys,Portugal,Europe,18:39:00,7,November,7,0.04,5093.759999999999,2020,341.1,727.68,0.01,7 November 2020
14566,Female,Pants,398.0,127.36,Health,Tunisia,Africa,12:46:00,22,May,1,0.05,378.1,2016,270.64,378.1,0.01,22 May 2016
14567,Female,Ball,325.0,227.5,Movies,Bouvet Island,Antarctica,15:28:00,24,March,8,0.04,2496.0,2017,97.5,312.0,0.01,24 March 2017
14568,Female,Computer,558.0,284.58,Grocery,Barbados,North America,16:58:00,30,June,5,0.02,2734.2000000000003,2019,273.42,546.84,0.0,30 June 2019
14569,Male,Table,858.0,343.20000000000005,Computers,Kiribati,Oceania,19:27:00,16,June,10,0.01,8494.199999999999,2020,514.8,849.4199999999998,0.0,16 June 2020
14570,Female,Bike,997.0,219.34000000000003,Automotive,Portugal,Europe,13:21:00,10,September,3,0.06,2811.54,2019,777.66,937.18,0.01,10 September 2019
14571,Female,Computer,732.0,168.36,Grocery,Mauritius,Africa,22:21:00,1,July,3,0.1,1976.4,2018,563.64,658.8000000000001,0.01,1 July 2018
14572,Male,Chips,78.0,63.18,Baby,Egypt,Africa,18:35:00,12,March,7,0.02,535.0799999999999,2018,14.82,76.43999999999998,0.03,12 March 2018
14573,Female,Pants,300.0,153.0,Tools,Uruguay,South America,20:47:00,21,August,1,0.08,276.0,2017,147.0,276.0,0.03,21 August 2017
14574,Male,Chicken,913.0,392.59,Electronics,El Salvador,North America,23:55:00,27,November,10,0.06,8582.2,2017,520.4100000000001,858.22,0.01,27 November 2017
14575,Male,Keyboard,255.0,91.8,Grocery,Russia,Europe,17:46:00,1,February,5,0.04,1224.0,2018,163.2,244.8,0.02,1 February 2018
14576,Female,Table,341.0,75.01999999999998,Home,Cayman Islands,North America,17:38:00,2,March,5,0.08,1568.6,2020,265.98,313.71999999999997,0.02,2 March 2020
14577,Male,Gloves,16.0,7.68,Clothing,Comoros,Africa,12:51:00,16,August,4,0.03,62.08,2018,8.32,15.52,0.19,16 August 2018
14578,Male,Shirt,432.0,198.72,Automotive,Somalia,Africa,23:29:00,5,June,1,0.06,406.08,2017,233.28,406.08,0.01,5 June 2017
14579,Female,Fish,699.0,328.53,Games,French Southern Territories,Antarctica,14:42:00,24,August,1,0.06,657.06,2020,370.47,657.06,0.01,24 August 2020
14580,Female,Sausages,547.0,213.33,Health,Cambodia,Asia,17:29:00,28,July,7,0.06,3599.26,2020,333.66999999999996,514.1800000000001,0.01,28 July 2020
14581,Male,Salad,327.0,277.95,Music,United Arab Emirates,Asia,13:17:00,28,April,2,0.07,608.22,2016,49.05000000000001,304.11,0.02,28 April 2016
14582,Female,Sausages,469.0,332.99,Outdoors,Guadeloupe,North America,16:17:00,16,September,7,0.02,3217.34,2019,136.01,459.62,0.0,16 September 2019
14583,Female,Car,6.0,2.22,Clothing,Thailand,Asia,15:46:00,19,October,9,0.02,52.92,2020,3.78,5.88,0.33,19 October 2020
14584,Female,Fish,620.0,446.4,Shoes,Monaco,Europe,12:28:00,13,November,1,0.09,564.2,2020,173.60000000000002,564.2,0.01,13 November 2020
14585,Female,Shoes,957.0,449.79,Games,Guam,Oceania,22:28:00,4,December,10,0.07,8900.1,2020,507.21,890.01,0.01,4 December 2020
14586,Male,Sausages,369.0,110.7,Home,Japan,Asia,16:17:00,13,December,9,0.05,3154.9500000000003,2020,258.3,350.55,0.01,13 December 2020
14587,Male,Car,909.0,418.14,Sports,Kiribati,Oceania,23:47:00,21,April,7,0.07,5917.59,2020,490.86,845.37,0.01,21 April 2020
14588,Female,Chair,531.0,419.49,Health,India,Asia,17:42:00,18,May,3,0.05,1513.35,2020,111.50999999999999,504.45,0.01,18 May 2020
